0, OK, 29.53474450111389
1, OK, 28.92353129386902
2, OK, 28.874229431152344
3, OK, 28.838244199752808
4, OK, 28.88140058517456
5, OK, 28.85401749610901
6, OK, 28.816879510879517
7, OK, 28.889583110809326
8, OK, 28.843519687652588
9, OK, 28.87373685836792
10, OK, 28.855225086212158
11, OK, 28.913333654403687
12, OK, 28.932578086853027
13, OK, 28.83776879310608
14, OK, 28.909014463424683
15, OK, 28.965859174728394
16, OK, 28.89613962173462
17, SW BOOT FAILED (1), 157.9468755722046
18, OK, 28.924304008483887
19, OK, 28.87740731239319
20, OK, 28.890637159347534
21, OK, 28.89270782470703
22, OK, 28.904236316680908
23, OK, 28.891572952270508
24, OK, 28.841891050338745
25, OK, 28.891868829727173
26, OK, 28.943380117416382
27, OK, 28.938316822052002
28, SW BOOT FAILED (1), 45.86218810081482
29, OK, 28.881924390792847
30, OK, 28.87053894996643
31, SW BOOT FAILED (1), 30.66593027114868
32, OK, 28.864747524261475
33, OK, 28.91257405281067
34, OK, 28.869084119796753
35, SW BOOT FAILED (1), 30.603748083114624
36, OK, 28.809144496917725
37, OK, 28.879172325134277
38, OK, 28.893460750579834
39, OK, 28.76632833480835
40, OK, 28.830704927444458
41, OK, 28.84168028831482
42, OK, 28.81353759765625
43, OK, 28.902833461761475
44, OK, 28.976197957992554
45, OK, 28.93525457382202
46, OK, 28.87952470779419
47, OK, 28.85904884338379
48, SW BOOT FAILED (1), 30.624865293502808
49, OK, 28.794859647750854
50, OK, 28.90542483329773
51, OK, 28.925901412963867
52, OK, 28.92331624031067
53, OK, 28.87405514717102
54, OK, 28.8565034866333
55, OK, 28.80955719947815
56, OK, 28.887282133102417
57, OK, 28.918002367019653
58, OK, 28.962337732315063
59, OK, 28.842623710632324
60, OK, 28.871780157089233
61, OK, 28.87934708595276
62, OK, 28.864620447158813
63, OK, 28.889395236968994
64, OK, 28.839888334274292
65, OK, 28.814542531967163
66, OK, 28.85849165916443
67, OK, 28.956353425979614
68, OK, 28.92888832092285
69, OK, 28.834792375564575
70, OK, 28.936116933822632
71, OK, 28.83586812019348
72, OK, 28.959237813949585
73, OK, 28.840569972991943
74, OK, 28.954035997390747
75, OK, 28.784064531326294
76, OK, 28.877845525741577
77, OK, 28.80216360092163
78, OK, 28.94087314605713
79, OK, 28.914348602294922
80, OK, 28.868388175964355
81, OK, 28.860275745391846
82, OK, 28.79576277732849
83, OK, 28.898152351379395
84, OK, 28.900278329849243
85, OK, 28.88808012008667
86, SW BOOT FAILED (1), 30.68573498725891
87, OK, 28.88024377822876
88, OK, 28.799348831176758
89, OK, 28.864351272583008
90, OK, 28.895159006118774
91, OK, 28.910712242126465
92, OK, 28.932376384735107
93, OK, 28.903430700302124
94, OK, 28.941704034805298
95, OK, 28.921603202819824
96, OK, 28.821967363357544
97, OK, 28.869097471237183
98, OK, 28.90493106842041
99, OK, 28.85995578765869
100, OK, 28.888373851776123
101, OK, 28.93109107017517
102, OK, 28.859524250030518
103, OK, 28.86909580230713
104, OK, 28.815914630889893
105, OK, 28.851816415786743
106, OK, 28.863762855529785
107, OK, 28.975459098815918
108, OK, 28.86406373977661
109, OK, 28.882493495941162
110, OK, 28.882691144943237
111, OK, 28.834577560424805
112, OK, 28.85864806175232
113, OK, 28.864281177520752
114, OK, 28.830572605133057
115, OK, 28.883220195770264
116, OK, 28.912654399871826
117, OK, 28.941579580307007
118, OK, 28.819880485534668
119, OK, 28.930423498153687
120, OK, 28.90306067466736
121, OK, 28.883933305740356
122, OK, 28.87042236328125
123, OK, 28.83103322982788
124, OK, 28.9290714263916
125, OK, 28.903069734573364
126, OK, 28.928665161132812
127, OK, 28.885674715042114
128, OK, 28.85535430908203
129, OK, 28.915209770202637
130, OK, 28.952601194381714
131, OK, 28.789119243621826
132, OK, 28.9120991230011
133, OK, 28.915183305740356
134, OK, 28.86464548110962
135, OK, 28.870391607284546
136, OK, 28.883318424224854
137, OK, 28.866310596466064
138, OK, 28.92948007583618
139, OK, 28.80018377304077
140, OK, 28.79460597038269
141, OK, 28.91731023788452
142, SW BOOT FAILED (1), 30.65371012687683
143, OK, 28.997381687164307
144, OK, 28.90827703475952
145, OK, 28.973579168319702
146, OK, 28.784782886505127
147, OK, 28.90998101234436
148, OK, 28.93616795539856
149, OK, 28.818857192993164
150, OK, 28.932560205459595
151, SW BOOT FAILED (1), 30.648496389389038
152, OK, 28.89577031135559
153, OK, 28.877482414245605
154, OK, 28.87565588951111
155, OK, 28.79725456237793
156, OK, 28.861671447753906
157, OK, 28.860846042633057
158, OK, 28.892476081848145
159, OK, 28.800918579101562
160, OK, 28.863766193389893
161, OK, 28.80555009841919
162, OK, 28.88240671157837
163, OK, 28.854557037353516
164, OK, 28.81981062889099
165, OK, 28.890300035476685
166, OK, 28.87508201599121
167, OK, 28.85099697113037
168, OK, 28.802647352218628
169, OK, 28.818671703338623
170, OK, 28.83815097808838
171, OK, 28.91166925430298
172, OK, 28.95928120613098
173, OK, 28.884690284729004
174, OK, 28.85545539855957
175, OK, 28.879257440567017
176, OK, 28.89646625518799
177, OK, 28.795851230621338
178, OK, 28.883267402648926
179, OK, 28.774338960647583
180, OK, 28.908623456954956
181, OK, 28.909384727478027
182, SW BOOT FAILED (1), 30.62929368019104
183, OK, 28.8968825340271
184, SW BOOT FAILED (1), 30.644298315048218
185, OK, 28.857234954833984
186, OK, 28.78457736968994
187, OK, 28.887469053268433
188, OK, 28.815311431884766
189, OK, 28.827166318893433
190, OK, 28.8523006439209
191, OK, 28.879252672195435
